"Date/Time","Internal Natural vent.","Mech Vent + Nat Vent + Infiltration","External Infiltration","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Miscellaneous","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Outside Dry-Bulb Temperature",
,"kW","ac/h","kW","%","","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","°C",
"06.01.2002 02:00:00","0","0.8917148","-45.9157","30.86926","-0.5361848","82.37737","0","24.04968","9.667961","0","24.34789","-1.103026","16","16.08844","16.04422","24.04969","0","24.04969","96.91455","96.91455","0.1875",
"06.01.2002 03:00:00","0","0.9005767","-48.48419","29.83936","-0.5463985","89.26096","0","24.04968","9.667961","0","28.44515","-0.1691475","16","15.98946","15.99473","24.04969","0","24.04969","105.0129","105.0129","-0.3125",
"06.01.2002 04:00:00","0","0.9072175","-50.46267","28.81902","-0.5558479","94.78526","0","24.04968","9.667961","0","32.40947","0","16","15.90301","15.9515","24.04969","0","24.04969","111.5121","111.5121","-0.6875",
"06.01.2002 05:00:00","-0.04939","0.9450393","-61.75689","24.77183","-0.4238355","161.4078","0","24.04968","9.113213","0","95.33658","-7.338665","18.01871","15.96308","16.99089","24.04969","0","24.04969","189.8915","189.8915","-0.925",
"06.01.2002 06:00:00","0","1.707988","-63.36772","24.60821","-0.3607181","196.8862","64.93415","60.12421","22.32074","0","25.22631","-7.636782","18","16.29566","17.14783","60.12421","64.93415","125.0584","231.6308","231.6308","-1.1875",
"06.01.2002 07:00:00","0","2.470766","-65.10361","23.13751","-0.3560979","281.5323","32.46708","96.19874","35.71319","0","17.58842","-26.26467","18","16.405","17.2025","96.19874","32.46708","128.6658","331.2145","331.2145","-1.425",
"06.01.2002 08:00:00","0","2.976272","-66.28708","19.53462","-0.3641525","331.7761","32.46708","120.2484","44.64148","0","9.609762","-44.05428","18","16.47851","17.23926","120.2484","32.46708","152.7155","390.3248","390.3248","-1.625",
"06.01.2002 09:00:00","0","2.971275","-65.59904","18.33291","-0.3670748","328.5296","32.46708","120.2484","44.64148","4.08554","8.75265","-45.51273","18","16.55009","17.27505","120.2484","32.46708","152.7155","386.5054","386.5054","-1.575",
"06.01.2002 10:00:00","0","2.448073","-59.61909","19.0369","-0.3558597","257.084","32.46708","96.19874","35.71319","16.51058","12.33495","-32.40097","18","16.67484","17.33742","96.19874","32.46708","128.6658","302.4518","302.4518","-0.5625",
"06.01.2002 11:00:00","0","2.925008","-51.67347","19.23824","-0.3453446","263.6175","32.46708","120.2484","44.64148","21.91426","0","-56.02575","18","16.81525","17.40762","120.2484","32.46708","152.7155","310.1383","310.1383","0.875",
"06.01.2002 12:00:00","0","1.643142","-45.215","19.23381","-0.3427493","148.2791","32.46708","60.12421","22.32074","26.37963","13.93456","-13.55842","18","16.84417","17.42208","60.12421","32.46708","92.59129","174.446","174.446","2.15",
"06.01.2002 13:00:00","0","2.381806","-40.71562","19.37114","-0.3348511","177.8792","32.46708","96.19874","35.71319","31.56996","0","-44.63349","18","16.96239","17.4812","96.19874","32.46708","128.6658","209.2696","209.2696","3.1",
"06.01.2002 14:00:00","0","2.876587","-38.04154","20.89353","-0.3219852","191.4588","32.46708","120.2484","44.64148","32.89507","0","-75.37431","18","17.08574","17.54287","120.2484","32.46708","152.7155","225.2457","225.2457","3.7125",
"06.01.2002 15:00:00","0","2.87853","-37.79676","22.36319","-0.3174338","189.4988","32.46708","120.2484","44.64148","22.07484","0","-75.06514","18","17.05078","17.52539","120.2484","32.46708","152.7155","222.9398","222.9398","3.8375",
"06.01.2002 16:00:00","0","2.383946","-40.06259","21.9389","-0.3261926","174.1055","32.46708","96.19874","35.71319","12.53851","0","-44.59806","18","16.92953","17.46477","96.19874","32.46708","128.6658","204.83","204.83","3.3625",
"06.01.2002 17:00:00","0","2.39907","-44.23581","21.36658","-0.3393342","194.8353","32.46708","96.19874","35.71319","0.9817762","0.8557237","-37.95769","18","16.77744","17.38872","96.19874","32.46708","128.6658","229.218","229.218","2.475",
"06.01.2002 18:00:00","0","2.409483","-47.06043","20.98878","-0.3450364","207.377","32.46708","96.19874","35.71319","0","2.933239","-35.85795","18","16.71134","17.35567","96.19874","32.46708","128.6658","243.9729","243.9729","1.9125",
"06.01.2002 19:00:00","0","1.657587","-48.40469","20.32607","-0.3464879","146.3531","64.93415","60.12421","22.32074","0","12.29987","-18.91641","18","16.72876","17.36438","60.12421","64.93415","125.0584","172.1801","172.1801","1.6125",
"06.01.2002 20:00:00","0","1.661595","-49.76625","20.26702","-0.3459913","150.0798","64.93415","60.12421","22.32074","0","13.24933","-18.94882","18","16.74672","17.37336","60.12421","64.93415","125.0584","176.5645","176.5645","1.3125",
"06.01.2002 21:00:00","0","1.666173","-51.20797","20.45792","-0.3444555","153.9917","64.93415","60.12421","22.32074","0","14.25923","-18.85658","18","16.76018","17.38009","60.12421","64.93415","125.0584","181.1667","181.1667","1.0125",
"06.01.2002 22:00:00","0","1.670926","-52.69045","20.6882","-0.342758","157.9739","64.93415","60.12421","22.32074","0","15.29356","-18.7183","18","16.77227","17.38614","60.12421","64.93415","125.0584","185.8517","185.8517","0.7125",
"06.01.2002 23:00:00","-0.367085","0.8898112","-45.67606","22.91343","-0.4822419","59.35424","0","24.04968","9.482966","0","19.40276","-18.91735","16.1796","16.39688","16.28824","24.04969","0","24.04969","69.82852","69.82852","0.4125",
"07.01.2002","0","0.8892763","-46.12207","22.1158","-0.5649019","82.93714","0","24.04968","9.667961","0","24.69379","-1.0536","16","16.0925","16.04625","24.04969","0","24.04969","97.57312","97.57312","0.1125",
"07.01.2002 01:00:00","0","0.892445","-47.18972","21.25804","-0.5785241","88.86546","0","24.04968","9.667961","0","28.68461","0","16","15.94157","15.97079","24.04969","0","24.04969","104.5476","104.5476","-0.125",
"07.01.2002 02:00:00","0","0.8947088","-48.04176","20.95289","-0.5871176","92.95618","0","24.04968","9.667961","0","32.01936","0","16","15.83919","15.91959","24.04969","0","24.04969","109.3602","109.3602","-0.325",
"07.01.2002 03:00:00","0","0.8963176","-48.62978","21.15695","-0.5926551","96.02027","0","24.04968","9.667961","0","34.56121","0","16","15.75814","15.87907","24.04969","0","24.04969","112.965","112.965","-0.4625",
"07.01.2002 04:00:00","0","0.8984643","-49.17656","21.30915","-0.5968429","98.64754","0","24.04968","9.667961","0","36.82846","0","16","15.68688","15.84344","24.04969","0","24.04969","116.0559","116.0559","-0.5625",
"07.01.2002 05:00:00","0","0.8997128","-49.61774","21.16407","-0.6018745","101.0181","0","24.04968","9.667961","0","38.81844","0","16","15.62184","15.81092","24.04969","0","24.04969","118.8448","118.8448","-0.6625",
"07.01.2002 06:00:00","0","0.9010255","-50.06432","21.448","-0.6054119","103.2891","0","24.04968","9.667961","0","40.70779","0","16","15.56068","15.78034","24.04969","0","24.04969","121.5166","121.5166","-0.7625",
"07.01.2002 07:00:00","0","0.9014352","-50.21165","21.79612","-0.6083576","104.9675","0","24.04968","9.667961","0","42.23957","0","16","15.50179","15.75089","24.04969","0","24.04969","123.4912","123.4912","-0.8",
"07.01.2002 08:00:00","0","0.9028477","-50.56093","22.11348","-0.6110858","106.8925","0","24.04968","9.667961","0","43.93603","0","16","15.44433","15.72216","24.04969","0","24.04969","125.7559","125.7559","-0.8625",
"07.01.2002 09:00:00","0","0.9021712","-50.38719","22.22991","-0.6138619","107.6602","0","24.04968","9.667961","1.338456","44.79091","0","16","15.39847","15.69924","24.04969","0","24.04969","126.659","126.659","-0.8375",
"07.01.2002 10:00:00","0","0.8855412","-45.86383","22.73705","-0.6122092","99.65484","0","24.04968","9.667961","7.227163","39.93975","0","16","15.40413","15.70206","24.04969","0","24.04969","117.241","117.241","0.0125",
"07.01.2002 11:00:00","0","0.8614794","-39.64685","23.77059","-0.6082767","88.33651","0","24.04968","9.667961","11.40695","33.21832","0","16","15.41811","15.70906","24.04969","0","24.04969","103.9253","103.9253","1.25",
"07.01.2002 12:00:00","0","0.8416948","-34.71476","25.12909","-0.602861","78.93023","0","24.04968","9.667961","14.8037","27.8181","0","16","15.43167","15.71584","24.04969","0","24.04969","92.85909","92.85909","2.325",
"07.01.2002 13:00:00","0","0.8256564","-30.94167","26.40784","-0.598081","71.57877","0","24.04968","9.667961","17.17362","23.71778","0","16","15.44107","15.72053","24.04969","0","24.04969","84.21033","84.21033","3.2",
"07.01.2002 14:00:00","0","0.8183288","-28.9183","27.56517","-0.5949078","67.88483","0","24.04968","9.667961","16.71619","22.09091","0","16","15.42259","15.7113","24.04969","0","24.04969","79.8645","79.8645","3.75",
"07.01.2002 15:00:00","0","0.816812","-28.26868","27.66253","-0.5977166","67.7056","0","24.04968","9.667961","13.53822","22.71197","0","16","15.3689","15.68445","24.04969","0","24.04969","79.65365","79.65365","3.9625",
"07.01.2002 16:00:00","0","0.8226824","-29.29472","27.67764","-0.6019684","71.05257","0","24.04968","9.667961","10.43249","25.26907","0","16","15.30502","15.65251","24.04969","0","24.04969","83.59125","83.59125","3.75",
"07.01.2002 17:00:00","0","0.8360966","-32.13297","27.48086","-0.6117173","79.45473","0","24.04968","9.667961","0.840676","31.24422","0","16","15.17157","15.58578","24.04969","0","24.04969","93.47615","93.47615","3.1",
"07.01.2002 18:00:00","0","0.8445825","-34.17305","27.62728","-0.6172382","84.97882","0","24.04968","9.667961","0","34.92875","0","16","15.09093","15.54546","24.04969","0","24.04969","99.97507","99.97507","2.6125",
"07.01.2002 19:00:00","0","0.8473219","-35.03588","28.57418","-0.6183354","87.68954","0","24.04968","9.667961","0","36.71888","0","16","15.03974","15.51987","24.04969","0","24.04969","103.1642","103.1642","2.375",
"07.01.2002 20:00:00","0","0.852694","-36.24366","29.79646","-0.6167749","90.58912","0","24.04968","9.667961","0","38.64298","0","16","14.99875","15.49937","24.04969","0","24.04969","106.5754","106.5754","2.1125",
"07.01.2002 21:00:00","0","0.8593867","-37.7182","29.98413","-0.6177661","93.76633","0","24.04968","9.667961","0","40.72176","0","16","14.96245","15.48122","24.04969","0","24.04969","110.3133","110.3133","1.8125",
"07.01.2002 22:00:00","0","0.8651305","-39.12534","29.53648","-0.6212093","96.84811","0","24.04968","9.667961","0","42.69346","0","16","14.92928","15.46464","24.04969","0","24.04969","113.9389","113.9389","1.5125",
"07.01.2002 23:00:00","0","0.8689912","-40.1798","29.03641","-0.6251093","99.33868","0","24.04968","9.667961","0","44.29595","0","16","14.89813","15.44907","24.04969","0","24.04969","116.869","116.869","1.275",
"08.01.2002","0","0.873376","-41.37431","28.73274","-0.6283323","102.0671","0","24.04968","9.667961","0","46.04312","0","16","14.86782","15.43391","24.04969","0","24.04969","120.079","120.079","1.0125",
"08.01.2002 01:00:00","0","0.8795488","-42.89509","28.2254","-0.6317297","105.2974","0","24.04968","9.667961","0","48.17769","0","16","14.83663","15.41831","24.04969","0","24.04969","123.8793","123.8793","0.7125",
"08.01.2002 02:00:00","0","0.8848619","-44.34707","27.24578","-0.6369917","108.484","0","24.04968","9.667961","0","50.25269","0","16","14.80554","15.40277","24.04969","0","24.04969","127.6282","127.6282","0.4125",
"08.01.2002 03:00:00","0","0.8909061","-46.08776","26.55756","-0.6417142","112.2341","0","24.04968","9.667961","0","52.648","0","16","14.77404","15.38702","24.04969","0","24.04969","132.0401","132.0401","0.05",
"08.01.2002 04:00:00","0","0.8946698","-47.14282","25.97658","-0.645752","114.7181","0","24.04968","9.667961","0","54.34885","0","16","14.74287","15.37143","24.04969","0","24.04969","134.9625","134.9625","-0.1625",
"08.01.2002 05:00:00","0","0.896352","-47.80864","25.63221","-0.6494628","116.6257","0","24.04968","9.667961","0","55.6286","0","16","14.71281","15.3564","24.04969","0","24.04969","137.2067","137.2067","-0.325",
"08.01.2002 06:00:00","0","0.8990561","-48.70544","26.13505","-0.6504369","118.9199","0","24.04968","9.667961","0","57.15242","0","16","14.68256","15.34128","24.04969","0","24.04969","139.9058","139.9058","-0.525",
"08.01.2002 07:00:00","0","0.9015648","-49.39733","26.85008","-0.6501446","120.7725","0","24.04968","9.667961","0","58.48464","0","16","14.65209","15.32604","24.04969","0","24.04969","142.0853","142.0853","-0.6625",
"08.01.2002 08:00:00","0","0.903736","-49.94133","27.38871","-0.6502612","122.3386","0","24.04968","9.667961","0","59.67797","0","16","14.62128","15.31064","24.04969","0","24.04969","143.9278","143.9278","-0.7625",
"08.01.2002 09:00:00","0","0.9053537","-50.23678","27.48581","-0.6512697","123.3008","0","24.04968","9.667961","0.6019374","60.52121","0","16","14.59426","15.29713","24.04969","0","24.04969","145.0598","145.0598","-0.8",
"08.01.2002 10:00:00","0","0.8984234","-48.26135","27.10864","-0.6528583","119.9992","0","24.04968","9.667961","3.050032","58.62427","0","16","14.58753","15.29377","24.04969","0","24.04969","141.1755","141.1755","-0.425",
"08.01.2002 11:00:00","0","0.8894638","-45.78785","26.93378","-0.653581","115.7041","0","24.04968","9.667961","5.181198","56.10271","0","16","14.58786","15.29393","24.04969","0","24.04969","136.1225","136.1225","0.05",
"08.01.2002 12:00:00","0","0.8819493","-43.75701","26.91114","-0.6539137","112.1922","0","24.04968","9.667961","6.706278","54.07663","0","16","14.58716","15.29358","24.04969","0","24.04969","131.9908","131.9908","0.45",
"08.01.2002 13:00:00","0","0.8757321","-42.08587","27.29806","-0.6535515","109.4769","0","24.04968","9.667961","7.23203","52.60661","0","16","14.57878","15.28939","24.04969","0","24.04969","128.7964","128.7964","0.7875",
"08.01.2002 14:00:00","0","0.8728533","-41.26763","28.04887","-0.652774","108.5268","0","24.04968","9.667961","6.626371","52.29195","0","16","14.55783","15.27892","24.04969","0","24.04969","127.6786","127.6786","0.9625",
"08.01.2002 15:00:00","0","0.8742741","-41.31786","28.63545","-0.6526914","109.2871","0","24.04968","9.667961","4.980771","53.21588","0","16","14.52198","15.26099","24.04969","0","24.04969","128.5731","128.5731","1",
"08.01.2002 16:00:00","0","0.8781019","-42.09729","28.20932","-0.6567906","111.7086","0","24.04968","9.667961","2.52213","55.19384","0","16","14.4728","15.2364","24.04969","0","24.04969","131.4218","131.4218","0.875",
"08.01.2002 17:00:00","0","0.8828812","-43.38034","27.6393","-0.6624186","115.2522","0","24.04968","9.667961","0.3129241","57.75395","0","16","14.42004","15.21002","24.04969","0","24.04969","135.5908","135.5908","0.6125",
"08.01.2002 18:00:00","0","0.8881249","-44.84063","27.35104","-0.6661747","118.7632","0","24.04968","9.667961","0","60.14208","0","16","14.3817","15.19085","24.04969","0","24.04969","139.7214","139.7214","0.3125",
"08.01.2002 19:00:00","0","0.8939992","-46.40039","26.92762","-0.6695266","122.1821","0","24.04968","9.667961","0","62.46252","0","16","14.35124","15.17562","24.04969","0","24.04969","143.7436","143.7436","0.0125",
"08.01.2002 20:00:00","0","0.8990235","-47.88729","26.12048","-0.6740881","125.4433","0","24.04968","9.667961","0","64.61257","0","16","14.32478","15.16239","24.04969","0","24.04969","147.5804","147.5804","-0.2875",
"08.01.2002 21:00:00","0","0.9046133","-49.65089","25.59275","-0.6778229","129.1753","0","24.04968","9.667961","0","66.98237","0","16","14.30069","15.15035","24.04969","0","24.04969","151.9709","151.9709","-0.65",
"08.01.2002 22:00:00","0","0.9093725","-51.25659","25.69814","-0.6797207","132.6524","0","24.04968","9.667961","0","69.16489","0","16","14.27794","15.13897","24.04969","0","24.04969","156.0616","156.0616","-0.9875",
"08.01.2002 23:00:00","0","0.9136499","-52.70013","26.76074","-0.6783757","135.7952","0","24.04968","9.667961","0","71.14417","0","16","14.25662","15.12831","24.04969","0","24.04969","159.759","159.759","-1.2875",
"09.01.2002","0","0.9227661","-55.18632","27.84486","-0.6757365","140.4743","0","24.04968","9.667961","0","74.25887","0","16","14.23354","15.11677","24.04969","0","24.04969","165.2638","165.2638","-1.7125",
"09.01.2002 01:00:00","0","0.9257925","-56.16652","28.12296","-0.6761016","142.7208","0","24.04968","9.667961","0","75.79077","0","16","14.21233","15.10617","24.04969","0","24.04969","167.9069","167.9069","-1.9",
"09.01.2002 02:00:00","0","0.9294705","-57.24419","28.73186","-0.6755666","145.077","0","24.04968","9.667961","0","77.44492","0","16","14.19092","15.09546","24.04969","0","24.04969","170.6788","170.6788","-2.0875",
"09.01.2002 03:00:00","0","0.9345716","-58.68899","28.79401","-0.6764152","148.0262","0","24.04968","9.667961","0","79.52399","0","16","14.16825","15.08412","24.04969","0","24.04969","174.1484","174.1484","-2.325",
"09.01.2002 04:00:00","0","0.9387819","-59.91457","28.35958","-0.67897","150.632","0","24.04968","9.667961","0","81.41045","0","16","14.14507","15.07254","24.04969","0","24.04969","177.2141","177.2141","-2.525",
