H1,H2,H3,H4,H5,H6,H7,H8,H9,HC1,HC2,HC3,HC4,HC5,HC6,HC7,HC8,I1,I2,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,P1,P2,S1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.7177286355,115.8710465882,93.4847502456,78.5528559939,160.6666843096,40.5646929722,36.2747954234,33.4901805795,34.2196759755,72.4819183911,133.1854599942,110.1618957578,108.9759190442,61.26678446,39.7324515756,41.9298948326,25.5616998935,194.090719097,43.9877168567,20.979560075,110.8383165078,82.8278222475,87.5241062276,13.8468072266,22.0536280843,22.1546725182,62.251247181,54.1471454244,64.762135793,24.4035951438,70.0181185166,21.7498705805,142.7085940358
293.170377183,271.703775444,218.699887168,182.953830733,375.9489839896,93.8230018818,84.9210153383,80.6090321439,95.2107581566,169.754720198,310.8750995218,256.6813668401,255.3230276245,143.211928337,92.5580073673,98.8306831473,60.3084982231,456.8844075298,120.8528784893,49.0761271924,260.2372766062,194.2900765977,206.4943025236,33.0120980398,52.0380051542,51.8560026421,144.6308418055,126.7298111817,161.567329952,57.0914351991,163.461960839,50.6313779496,334.0104448016
456.0537813423,422.9775845493,340.5963662242,285.0862446494,583.8354148346,146.3412757789,132.9463626025,126.3583262077,154.5243532974,263.6429267058,484.408193453,399.7491409492,397.4886660287,224.0078830136,145.9978712998,156.6124420526,95.3140158964,761.4763786986,194.4436339866,76.2409137302,403.9785015651,301.8918980913,323.1792335901,51.7289787521,82.0160317754,81.7183389154,227.6822371277,199.8099972831,261.0656770092,89.3836689474,257.0712072947,76.5359249189,523.1125243781
527.4665022189,488.8168285311,394.4820315363,330.0265960533,680.1086124941,174.635332979,157.8065765494,151.1719235802,182.2076853761,305.7028270318,559.8334805459,462.5354244829,465.9408301563,262.4537153823,170.384269263,182.9764886214,110.2547807788,898.0875726323,231.1730031307,89.3315930522,471.2027625556,351.6168206734,376.2466495878,60.4239447515,94.7466044308,94.3452240802,263.6149543679,230.9925366952,303.7175383346,103.8595572426,300.4682924645,97.040073401,605.0787321611
562.6823948284,519.3201450202,419.8459953682,351.2982915876,724.2004614382,187.187318127,169.217930392,162.1212302858,195.188706267,324.7986634379,596.4101162796,492.4102214791,497.7615454071,279.7898874182,182.4723464721,195.9995309966,117.5095637565,959.9559979873,247.3545087832,95.5012810399,501.8607096686,375.6138422714,401.5172287246,64.6433018834,100.8420099882,100.6800669358,281.6624715959,246.4417397148,323.1075265488,110.774858087,320.7673803197,105.6033654362,644.3343776061
530.3890144678,489.2628451402,395.0768102725,330.6451937673,681.7958302417,176.4648261673,159.5177694225,153.2435486602,184.3582935102,306.2096846626,561.1976595966,464.3152020164,469.2607830698,263.1071664732,172.153844455,185.1797238827,111.2476584139,908.579922222,233.0536625346,90.2301977763,472.6189972743,353.6964166994,378.2387628874,61.0594587305,95.3702325671,95.2802062761,265.7648792392,232.4703218751,304.9189105984,104.5383138845,301.8411807662,101.5975331661,607.5442697632
433.2866698714,399.0584340113,322.2034929848,270.236584963,555.665744611,143.3358812329,129.4425924736,125.1517994009,151.051589785,250.1435151891,458.3102625382,379.3444855519,381.5851904893,214.4383657164,140.4561142936,151.0747800593,90.8491463953,716.0995066456,189.2531437406,73.5210074855,385.5953931582,288.5449075835,308.1858703487,49.7182882437,77.7786978472,77.9053323054,216.9871209489,189.8276850322,249.7693731568,84.8811595313,246.0437212509,84.5995925863,496.6667534192
362.9365763587,332.6863674192,268.9091375706,226.7193585602,459.8732909546,113.8648026998,104.6687624741,101.1228504266,123.5695356431,205.0210174337,382.9931263659,317.3013981239,312.4873909092,176.6622442267,115.8401679462,125.2536387536,75.8764615258,560.0290690058,153.5303463826,59.9469494417,318.5551652335,239.5805450662,255.554018431,40.6798100022,65.2680064646,65.0531408509,181.798729236,158.9865824529,209.8363902247,69.242121195,200.0161709213,70.3370314791,416.3833168012
198.4236950578,176.4522330816,144.7413653045,123.8498934534,249.2144801513,59.5378732402,56.113289591,54.3923426497,66.9325857161,111.544367555,207.2868557222,173.5694786571,169.2768629974,96.4995653507,61.4203059652,66.6905488396,39.3785472808,321.3766442051,84.3799328075,32.4711395288,173.8115798286,130.6228609801,136.6597596269,21.8223897556,35.5740035235,35.4998029518,99.3971475566,86.8443399802,114.6061359369,37.6297491198,100.3360118874,38.8995491186,227.2977938213
14.6945729045,13.6078297631,10.9356928531,9.1815026486,19.1441507998,5.0584720334,4.4801517163,4.3143681566,5.1602956429,8.6912921984,15.5818023379,12.8760657379,13.1381078939,7.3713582141,4.7462503306,5.2022242905,3.0995927122,21.219205163,6.6108148708,2.5251434712,13.2144700338,9.8782882582,10.434637192,1.7251812698,2.6460002621,2.6460001159,7.3785561072,6.4511998387,8.5075208669,2.9253388046,8.4672009727,3.0239909935,16.8687668016
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.6983587178,87.1168561217,70.5379513782,59.1696837357,122.2567202774,31.694311245,28.5448870493,27.4569679395,32.6447785614,55.316841571,100.416059511,82.979090311,83.8922651835,47.2536900875,30.469996541,32.8032042985,19.687873697,139.4067240507,41.5114016425,16.1908148158,84.6109418483,63.1482456478,66.8251225247,10.7985969431,16.7580016598,16.9068580419,47.4011749535,41.5608166994,53.5019604437,18.6942875924,53.828662132,18.7686574214,108.7098304992
199.1930993718,184.376781235,148.8587817741,124.4603692371,258.5907517133,66.9769011492,60.389083076,58.0907813433,69.5191359794,117.0047936338,211.2199872474,174.5422244474,177.3054972904,99.8110934621,64.7482231032,69.4717647669,41.7411818421,298.8537203982,88.3536691156,34.0961008147,178.5014883294,133.316543523,141.4642904349,22.9072190502,35.8680035526,35.8445468646,100.0204272372,87.4495978138,113.636245436,39.7542796045,114.1514431714,39.456912609,228.6655055328
320.9725571024,297.1790492408,240.1830874184,200.6357582768,415.0688162852,106.533010911,96.2145086151,91.7133249474,110.0839978515,185.9766609305,340.8117193953,281.5584469057,285.1362765332,159.9176397157,103.4692136279,110.7931658831,66.7255231255,543.3411253278,140.756846319,54.9194828823,287.7164563268,214.2919344961,227.7947720597,36.9044713722,57.6240057075,57.3941651086,160.1112339607,140.3669074629,183.0041162001,63.485748461,183.4993987708,60.8357802349,368.008175094
392.0193097654,362.8692179728,293.3850632356,245.1590795567,507.0789762069,130.8244897786,117.9978302054,112.9967758892,135.7437533598,227.1099882828,416.1341201069,343.6264554397,348.0945084347,195.6593899669,126.6811385263,135.9558936982,81.676367948,674.9790848074,172.989930913,66.9157058763,351.3270773421,262.1275163511,279.0976803339,45.0373349558,70.3374778299,70.0031554785,195.9022834511,171.5672577646,225.1631056517,77.4922884277,224.0795808339,74.5729317082,449.5280090112
438.0653529325,404.0401716651,326.9872136082,273.5369180062,564.980134502,146.4597364216,132.1275035903,126.745462359,152.3337231802,253.0408131294,464.1612070385,383.3359087174,388.5921827868,218.2360018373,142.010673873,152.4555759765,91.3105852943,755.4788547163,193.6139324627,74.7761656656,391.5408445018,292.8272380342,312.05296962,50.3644513271,78.498007775,78.2999734899,219.1342458662,191.8681519149,251.1684916546,86.5205533338,250.2124718038,83.9156315122,501.3843257315
378.874835327,350.2050205501,282.8341237764,236.6787349427,491.3057391066,127.7580449936,115.185683569,111.0165006401,133.362253785,222.0617737038,401.6486182268,331.9163612442,337.4878470033,189.7413051341,123.384161866,132.6946073057,79.5623729079,588.9969070815,169.211918381,64.9018008111,339.4113640041,253.6582297262,269.8058635692,43.7288946522,68.1634764714,68.2275770198,190.2027796652,166.2975958426,217.9286273931,75.5171449351,217.0877922108,75.6912259678,434.8393219968
342.4755784822,315.1529924287,254.6062935058,213.6932952129,440.1566227145,114.559290883,103.1376758154,99.5448078195,119.8880365278,198.3570720852,362.0505387447,299.7052600472,303.5073234457,170.2965817308,111.1013957077,119.3639370717,71.6008717435,583.750768412,151.0286889076,58.5866574479,305.9905412475,228.7131159169,243.5652688454,39.4435045816,61.5667624197,61.5304699369,171.6090488194,150.0309847781,196.9665280632,67.7111374195,195.2530873261,67.4817136112,392.4356932826
240.0113574398,221.5955114236,178.9447808215,149.9645432611,310.8223460933,80.5181964944,72.6307520523,70.1066586864,84.3564045442,140.5053343624,254.4287828779,210.3090737194,213.2770172474,120.0561659242,77.9927836806,83.9042297918,50.2671617734,363.4991075055,106.9039344184,41.0508631674,214.8071494753,160.532263892,170.3955942808,27.6221055768,43.2180042806,43.2145406263,120.5164164309,105.3695973658,138.2879212428,47.755590381,136.7952590206,48.2325508504,275.5231910928
138.4309862583,125.4703735353,101.5357144799,86.365715842,176.6592741816,44.3760839799,40.4450698938,39.1583769142,47.7176978774,79.5991459133,145.3556506282,121.1833722641,121.189549796,68.0505520621,44.0488548584,47.2067881964,28.0027340785,228.8366719638,60.4170132194,23.4951016031,123.3369089746,92.1074777297,96.8994271112,15.6807024814,24.6960024461,24.6960010819,69.3148726543,60.3920426262,79.2011007766,27.0861262991,74.892894501,27.259886817,158.6534614924
13.0618425818,12.0958486833,9.7206158694,8.1613356877,17.0170229331,4.4964195853,4.0257267092,3.8711455647,4.6172840941,7.7279812512,13.850490967,11.445391767,11.6783181414,6.5589201748,4.2290559186,4.626536311,2.7551935219,18.7579685451,5.8903791066,2.2445719744,11.7461955856,8.7807006739,9.2873321503,1.5334944621,2.352000233,2.352000103,6.55871654,5.7343998566,7.5622407706,2.6003011597,7.5264008646,2.6879919942,14.9944593792
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.6945729045,13.6078297631,10.9356928531,9.1815026486,19.1441507998,5.0584720334,4.475094638,4.3065446721,5.1480740556,8.6909755632,15.5818023379,12.8760657379,13.1381078939,7.3719328659,4.7458642711,5.2007139761,3.0995927122,21.2381440774,6.6027799258,2.5251434712,13.2144700338,9.8782882582,10.4346731317,1.7251812698,2.6460002621,2.6460001159,7.3785561072,6.4511998387,8.5075208669,2.9253388046,8.4672009727,3.0239909935,16.8687668016
232.1621506646,215.3024703234,173.2926397815,144.8637084563,289.9145247992,69.806334122,63.0228047501,50.4893830846,20.6046245502,132.7893618234,246.3618872389,203.5199261217,188.4616361448,108.599797241,70.7273948506,73.9850195325,47.2734087129,340.8951185808,26.7956119586,35.8726915109,196.0670030291,149.3224454103,159.1555885058,23.2803290826,40.5327762269,40.4382907981,115.2091053261,98.6288787775,92.4217554198,44.2592541227,123.3889289606,25.7526739114,265.3670101874
504.0951796339,468.8415838764,375.4342477805,314.7876643884,634.7358729858,152.3079053798,140.1394497507,131.4373282292,151.7818325878,292.9972649884,535.000896649,441.3681942348,421.0194715436,240.3402984942,156.0704723637,167.8165871144,104.8502333866,699.127356447,187.8950986293,80.3017795798,436.015773166,328.6189536655,353.2789220783,54.6046095179,89.7151666594,89.563841752,249.5537767357,218.4947739173,270.4982934007,97.5292485754,272.7904640866,67.7829957358,574.8916827494
739.1215122581,686.7065668944,550.7762297246,462.1138676498,937.8546827911,230.6067301138,210.3544162826,202.4014664291,250.9594728614,432.1118255255,784.0944909655,648.0774995699,632.8355131196,358.9168886699,235.3476258739,253.3753107435,155.5541942013,1193.8729956048,308.2834328974,120.7971888564,646.6853275424,485.6603692181,523.2849321297,82.7446285887,132.9535791886,132.8317337222,370.1915989419,323.9935919002,425.1937483954,144.1070877826,411.3261169086,113.1982637582,848.107430217
804.8866385806,746.6960449079,600.2394174045,503.2127749779,1028.1066452989,260.6724648013,236.6492695526,226.8214099855,275.699832707,469.7998060106,853.7178641275,705.2784864468,700.6890608108,396.6876656025,258.9121117789,278.7836896342,169.0899223776,1327.2173607039,345.3504096801,133.6453672092,710.8719491826,532.9572975804,575.983764039,91.4923157954,144.7413842414,144.3714896966,402.9664007396,352.832711877,465.1537724758,157.181929968,453.5578888904,138.2547444298,923.6671079289
539.2560165905,497.8230386464,402.2703391067,336.7806827286,693.8193697394,179.16063242,162.0553107264,155.2395196918,186.9464473318,312.3259444183,571.5028416244,471.9983898571,476.811070185,268.0004462229,174.9145616394,187.8803607307,112.6414951396,918.5023967538,236.649273807,91.2883706666,480.7109192547,359.6696181456,385.0306382591,61.952756026,96.7260095805,96.4929321182,269.8780976194,236.2442057898,309.7897542522,106.1086124398,307.2442166214,101.027982715,617.2814300492
303.6105433295,279.9125604585,226.3915972842,189.7510547386,392.8640042314,102.2306345122,92.1472481664,88.8464173682,106.6869930974,177.7172101286,321.304890984,265.6352113223,269.9149486424,151.5159765465,98.5240401891,106.0784196046,63.5620905724,460.1869413518,135.4306952718,52.0271698839,271.7329137266,203.0643424449,215.5504674064,34.9403319322,54.3900053872,54.504659916,151.8675331631,132.775656235,174.1446515346,60.3776352458,173.5331722454,60.7806251847,347.4358931327
145.3129987221,133.5490560691,108.2572679412,90.7948595254,187.8281233875,48.8797150458,44.0495494634,42.4806184281,50.9956596083,85.0711101789,153.9737876796,127.3299834083,129.1338528079,72.4338708324,46.9561533683,50.6154455794,30.3026487221,211.6729648578,64.7637304994,24.915971117,130.0748652889,97.1113015958,102.7788782658,16.6830790829,25.8720025626,26.0125641653,72.9007614932,63.642504977,82.9294018006,28.8421779733,82.8309287814,29.2104505476,166.3521921538
44.0837187134,40.237445656,32.7281084754,27.5445079459,56.4671027704,14.6133636522,13.203432377,12.734206338,15.3016374997,25.6195544041,46.7454070138,38.6281972138,38.877393238,22.0836265546,14.2035075034,15.2509991934,9.0445387497,62.7531198986,19.4475450837,7.5250183254,39.175425506,29.1661501594,30.8747803986,4.9872170018,7.8955960474,7.9106596027,22.135668324,19.3535995162,24.6617993132,8.7494074864,24.7065161958,8.7371739885,50.6063004048
24.4909548408,22.6774315352,18.2261547552,15.3025044144,31.8707874111,8.156267196,7.322223781,7.0769570178,8.490242278,14.3901002566,25.9696705632,21.4601095632,21.8363672141,12.2527015313,7.9037354312,8.4697872784,5.1603878659,34.7490658133,10.791748641,4.208572452,22.0188301623,16.4436539215,17.2328110237,2.7767421164,4.4100004368,4.4100001932,12.2975935128,10.7519997312,14.0771898288,4.8755646744,14.1108491759,4.8509856024,28.114611336
6.5309212909,6.0479243608,4.8603079347,4.0806678438,8.5085114666,2.2482097926,2.0428852259,1.9702811565,2.3721273789,3.8639906256,6.9252454835,5.7226958835,5.8391591232,3.293974936,2.1547035294,2.3183044259,1.377596761,9.0077165825,2.9855177811,1.1222859872,5.8730977928,4.390350337,4.7097952513,0.766747231,1.1760001165,1.1760000515,3.2793582713,2.8671999283,3.7811203853,1.3001505798,3.7632004323,1.3439959971,7.4972296896
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2654606454,3.0239621595,2.4301539674,2.0403339219,4.2542557333,1.1241048963,1.021442613,0.9851405782,1.1860636894,1.9319953128,3.4626227418,2.8613479418,2.9195795049,1.646987468,1.078517011,1.159152213,0.6887983805,5.1895771648,1.4927588906,0.5611429936,2.9365488964,2.1951751685,2.3677437829,0.3833736155,0.5880000582,0.5880000258,1.6396791344,1.4335999642,1.8905601926,0.6500752899,1.8816002162,0.6719979986,3.7486148448
132.9071460321,122.9045811729,99.0829331307,82.7858415558,170.0705358761,42.9449064873,38.4259920901,35.1692265854,34.702636117,76.7875384931,140.6717415779,116.2690680642,115.121263753,65.078103463,42.0995640923,44.4724530068,27.2041760099,205.6262168425,44.6236546342,22.0533685361,117.4680532354,87.8925728912,92.8762312447,14.6269920502,23.5200023296,23.5200010304,66.1123805567,57.3439985664,67.5390311047,25.9667042544,74.2304240681,22.5590830282,151.8189012144
287.6676825725,266.1830172962,214.7606140058,179.7156548393,369.8868260584,93.4159444719,84.488939192,80.3633580187,95.0373479401,167.3038477163,304.9971233691,252.1522018014,251.6989859854,142.140716419,91.8221841673,98.0692315719,59.7417795755,454.6353288428,120.7700859456,48.3356747418,255.9842962259,191.0330145058,203.2877132877,32.5229075399,51.5388718258,51.4196249952,143.4630631159,125.439996864,160.4990424509,56.5923925633,162.3972811205,51.2393495376,329.2773346218
395.4362617789,366.0096030671,295.538043761,247.2076575735,509.9900308888,130.2870908713,117.8322914339,112.7086617854,135.8389610519,230.0800446347,419.630380624,346.7295795768,349.3019304348,196.2599873774,127.4178937847,136.5148796004,82.4760461168,662.6842601215,172.4703823522,67.2802478354,353.4341386737,263.4641346366,280.7431681074,45.3031846221,71.0765468493,70.7268391351,197.3151138337,173.2789242408,226.0837090837,78.057432796,225.3168955122,73.2983884209,453.3950647542
540.1532419226,500.5928427539,404.0818191749,337.792493635,696.8079109796,178.9958479865,161.737945399,154.9983965678,186.8241928297,314.6609567573,573.333771052,473.5129282128,477.2401270228,268.9806920433,174.5601310908,187.456133517,112.9377344799,919.8035776905,236.873838987,91.3536097421,482.436462573,360.1537275437,385.4299531897,61.8911715593,96.8925791876,96.5976494101,270.09153957,236.5439940864,311.1076545287,106.4530471082,307.7660421718,100.5643584114,619.7294163967
548.8714440233,506.7618259972,409.5966617982,342.5816843585,706.9770101386,182.9042232567,165.2826631982,158.4755266332,190.6815366064,318.2563721618,581.7479058877,480.4851314362,486.0369152072,273.1188139271,177.9342169506,191.2729187158,114.599810593,939.5999742612,241.7357633191,93.179470468,489.8037945975,366.442770689,391.7010687632,63.0785991136,98.2788469869,98.187478858,274.6974934936,240.4178520414,315.2021047605,108.2667265456,313.1341617085,104.0777853746,628.3527305401
466.1988979189,429.8322277641,347.3894778558,290.6001207508,600.0555678309,155.8580688409,140.6412780825,135.1719217699,162.5251908392,270.1407962568,493.4812580667,408.3075707659,413.3560568439,231.5559565346,151.4060594043,162.722374033,97.6520104498,800.2544565854,205.7818403234,79.6490933364,416.1861315843,311.3932659046,332.1801946182,53.7236419255,83.6821603397,83.7121655826,233.6208871176,204.3664350465,267.7974620787,92.1198780303,265.8314661033,90.4107848134,534.0061586087
